"Título de trazado: 2. rope nursery. 07/05/22 "
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensidad, lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Acoplador adjunto (LGR S/N: 21258717)","Host conectado (LGR S/N: 21258717)","Acoplador separado (LGR S/N: 21258717)","Parado (LGR S/N: 21258717)","Final de archivo (LGR S/N: 21258717)"
6443,06/21/22 06:40:00 AM,22.333,43.1,,,,,
6444,06/21/22 06:50:00 AM,22.333,43.1,,,,,
6445,06/21/22 07:00:00 AM,22.238,86.1,,,,,
6446,06/21/22 07:10:00 AM,22.238,430.6,,,,,
6447,06/21/22 07:20:00 AM,22.238,32.3,,,,,
6448,06/21/22 07:30:00 AM,22.238,43.1,,,,,
6449,06/21/22 07:40:00 AM,22.238,64.6,,,,,
6450,06/21/22 07:50:00 AM,22.238,150.7,,,,,
6451,06/21/22 08:00:00 AM,22.238,183.0,,,,,
6452,06/21/22 08:10:00 AM,22.238,376.7,,,,,
6453,06/21/22 08:20:00 AM,22.333,150.7,,,,,
6454,06/21/22 08:30:00 AM,22.333,1173.3,,,,,
6455,06/21/22 08:40:00 AM,22.333,322.9,,,,,
6456,06/21/22 08:50:00 AM,22.333,161.5,,,,,
6457,06/21/22 09:00:00 AM,22.333,484.4,,,,,
6458,06/21/22 09:10:00 AM,22.429,312.2,,,,,
6459,06/21/22 09:20:00 AM,22.429,538.2,,,,,
6460,06/21/22 09:30:00 AM,22.429,484.4,,,,,
6461,06/21/22 09:40:00 AM,22.429,193.8,,,,,
6462,06/21/22 09:50:00 AM,22.525,699.7,,,,,
6463,06/21/22 10:00:00 AM,22.525,688.9,,,,,
6464,06/21/22 10:10:00 AM,22.429,710.4,,,,,
6465,06/21/22 10:20:00 AM,22.429,936.5,,,,,
6466,06/21/22 10:30:00 AM,22.525,559.7,,,,,
6467,06/21/22 10:40:00 AM,22.525,828.8,,,,,
6468,06/21/22 10:50:00 AM,22.621,5511.1,,,,,
6469,06/21/22 11:00:00 AM,22.525,1302.4,,,,,
6470,06/21/22 11:10:00 AM,22.621,775.0,,,,,
6471,06/21/22 11:20:00 AM,22.621,871.9,,,,,
6472,06/21/22 11:30:00 AM,22.621,1087.2,,,,,
6473,06/21/22 11:40:00 AM,22.621,602.8,,,,,
6474,06/21/22 11:50:00 AM,22.525,1162.5,,,,,
6475,06/21/22 12:00:00 PM,22.621,656.6,,,,,
6476,06/21/22 12:10:00 PM,22.525,699.7,,,,,
6477,06/21/22 12:20:00 PM,22.621,861.1,,,,,
6478,06/21/22 12:30:00 PM,22.621,731.9,,,,,
6479,06/21/22 12:40:00 PM,22.621,1044.1,,,,,
6480,06/21/22 12:50:00 PM,22.717,1054.9,,,,,
6481,06/21/22 01:00:00 PM,22.812,1205.6,,,,,
6482,06/21/22 01:10:00 PM,22.812,1377.8,,,,,
6483,06/21/22 01:20:00 PM,22.812,1065.6,,,,,
6484,06/21/22 01:30:00 PM,23.004,5511.1,,,,,
6485,06/21/22 01:40:00 PM,22.908,2152.8,,,,,
6486,06/21/22 01:50:00 PM,22.908,2238.9,,,,,
6487,06/21/22 02:00:00 PM,22.908,2583.4,,,,,
6488,06/21/22 02:10:00 PM,23.004,1377.8,,,,,
6489,06/21/22 02:20:00 PM,23.004,1291.7,,,,,
6490,06/21/22 02:30:00 PM,23.004,1377.8,,,,,
6491,06/21/22 02:40:00 PM,23.100,1463.9,,,,,
6492,06/21/22 02:50:00 PM,23.004,3788.9,,,,,
6493,06/21/22 03:00:00 PM,23.004,990.3,,,,,
6494,06/21/22 03:10:00 PM,23.004,2927.8,,,,,
6495,06/21/22 03:20:00 PM,23.100,968.8,,,,,
6496,06/21/22 03:30:00 PM,23.004,279.9,,,,,
6497,06/21/22 03:40:00 PM,23.004,366.0,,,,,
6498,06/21/22 03:50:00 PM,23.004,1636.1,,,,,
6499,06/21/22 04:00:00 PM,23.004,2325.0,,,,,
6500,06/21/22 04:10:00 PM,23.004,473.6,,,,,
6501,06/21/22 04:20:00 PM,22.908,96.9,,,,,
6502,06/21/22 04:30:00 PM,22.908,215.3,,,,,
6503,06/21/22 04:40:00 PM,22.812,193.8,,,,,
6504,06/21/22 04:50:00 PM,22.812,183.0,,,,,
6505,06/21/22 05:00:00 PM,22.717,204.5,,,,,
6506,06/21/22 05:10:00 PM,22.717,75.3,,,,,
6507,06/21/22 05:20:00 PM,22.621,150.7,,,,,
6508,06/21/22 05:30:00 PM,22.621,301.4,,,,,
6509,06/21/22 05:40:00 PM,22.621,21.5,,,,,
6510,06/21/22 05:50:00 PM,22.525,96.9,,,,,
6511,06/21/22 06:00:00 PM,22.525,10.8,,,,,
6512,06/21/22 06:10:00 PM,22.621,0.0,,,,,
6513,06/21/22 06:20:00 PM,22.621,0.0,,,,,
6514,06/21/22 06:30:00 PM,22.621,0.0,,,,,
6515,06/21/22 06:40:00 PM,22.525,0.0,,,,,
6516,06/21/22 06:50:00 PM,22.525,0.0,,,,,
6517,06/21/22 07:00:00 PM,22.525,0.0,,,,,
6518,06/21/22 07:10:00 PM,22.525,0.0,,,,,
6519,06/21/22 07:20:00 PM,22.429,0.0,,,,,
6520,06/21/22 07:30:00 PM,22.429,0.0,,,,,
6521,06/21/22 07:40:00 PM,22.429,0.0,,,,,
6522,06/21/22 07:50:00 PM,22.429,0.0,,,,,
6523,06/21/22 08:00:00 PM,22.429,0.0,,,,,
6524,06/21/22 08:10:00 PM,22.429,0.0,,,,,
6525,06/21/22 08:20:00 PM,22.429,0.0,,,,,
6526,06/21/22 08:30:00 PM,22.429,0.0,,,,,
6527,06/21/22 08:40:00 PM,22.429,0.0,,,,,
6528,06/21/22 08:50:00 PM,22.429,0.0,,,,,
6529,06/21/22 09:00:00 PM,22.429,0.0,,,,,
6530,06/21/22 09:10:00 PM,22.238,0.0,,,,,
6531,06/21/22 09:20:00 PM,22.333,0.0,,,,,
6532,06/21/22 09:30:00 PM,22.333,0.0,,,,,
6533,06/21/22 09:40:00 PM,22.238,0.0,,,,,
6534,06/21/22 09:50:00 PM,22.238,0.0,,,,,
6535,06/21/22 10:00:00 PM,22.238,0.0,,,,,
6536,06/21/22 10:10:00 PM,22.142,0.0,,,,,
6537,06/21/22 10:20:00 PM,22.142,0.0,,,,,
6538,06/21/22 10:30:00 PM,22.046,0.0,,,,,
6539,06/21/22 10:40:00 PM,22.046,0.0,,,,,
6540,06/21/22 10:50:00 PM,22.046,0.0,,,,,
6541,06/21/22 11:00:00 PM,22.046,0.0,,,,,
6542,06/21/22 11:10:00 PM,22.046,0.0,,,,,
6543,06/21/22 11:20:00 PM,22.046,0.0,,,,,
6544,06/21/22 11:30:00 PM,22.046,0.0,,,,,
6545,06/21/22 11:40:00 PM,21.951,0.0,,,,,
6546,06/21/22 11:50:00 PM,21.951,0.0,,,,,
6547,06/22/22 12:00:00 AM,21.951,0.0,,,,,
6548,06/22/22 12:10:00 AM,21.951,0.0,,,,,
6549,06/22/22 12:20:00 AM,21.951,0.0,,,,,
6550,06/22/22 12:30:00 AM,21.951,0.0,,,,,
6551,06/22/22 12:40:00 AM,21.951,0.0,,,,,
6552,06/22/22 12:50:00 AM,21.951,0.0,,,,,
6553,06/22/22 01:00:00 AM,21.951,0.0,,,,,
6554,06/22/22 01:10:00 AM,21.951,0.0,,,,,
6555,06/22/22 01:20:00 AM,21.951,0.0,,,,,
6556,06/22/22 01:30:00 AM,21.951,0.0,,,,,
6557,06/22/22 01:40:00 AM,21.855,0.0,,,,,
6558,06/22/22 01:50:00 AM,21.855,0.0,,,,,
6559,06/22/22 02:00:00 AM,21.855,0.0,,,,,
6560,06/22/22 02:10:00 AM,21.855,0.0,,,,,
6561,06/22/22 02:20:00 AM,21.855,0.0,,,,,
6562,06/22/22 02:30:00 AM,21.855,0.0,,,,,
6563,06/22/22 02:40:00 AM,21.855,0.0,,,,,
6564,06/22/22 02:50:00 AM,21.855,0.0,,,,,
6565,06/22/22 03:00:00 AM,21.855,0.0,,,,,
6566,06/22/22 03:10:00 AM,21.855,0.0,,,,,
6567,06/22/22 03:20:00 AM,21.855,0.0,,,,,
6568,06/22/22 03:30:00 AM,21.855,0.0,,,,,
6569,06/22/22 03:40:00 AM,21.855,0.0,,,,,
6570,06/22/22 03:50:00 AM,21.855,0.0,,,,,
6571,06/22/22 04:00:00 AM,21.855,0.0,,,,,
6572,06/22/22 04:10:00 AM,21.855,0.0,,,,,
6573,06/22/22 04:20:00 AM,21.855,0.0,,,,,
6574,06/22/22 04:30:00 AM,21.855,0.0,,,,,
6575,06/22/22 04:40:00 AM,21.855,0.0,,,,,
6576,06/22/22 04:50:00 AM,21.855,0.0,,,,,
6577,06/22/22 05:00:00 AM,21.855,0.0,,,,,
6578,06/22/22 05:10:00 AM,21.855,0.0,,,,,
6579,06/22/22 05:20:00 AM,21.855,0.0,,,,,
6580,06/22/22 05:30:00 AM,21.855,0.0,,,,,
6581,06/22/22 05:40:00 AM,21.855,0.0,,,,,
6582,06/22/22 05:50:00 AM,21.855,0.0,,,,,
6583,06/22/22 06:00:00 AM,21.855,10.8,,,,,
6584,06/22/22 06:10:00 AM,21.855,86.1,,,,,
6585,06/22/22 06:20:00 AM,21.855,21.5,,,,,
6586,06/22/22 06:30:00 AM,21.855,312.2,,,,,
6587,06/22/22 06:40:00 AM,21.855,193.8,,,,,
6588,06/22/22 06:50:00 AM,21.855,21.5,,,,,
6589,06/22/22 07:00:00 AM,21.855,226.0,,,,,
6590,06/22/22 07:10:00 AM,21.855,333.7,,,,,
6591,06/22/22 07:20:00 AM,21.855,75.3,,,,,
6592,06/22/22 07:30:00 AM,21.855,139.9,,,,,
6593,06/22/22 07:40:00 AM,21.951,2411.1,,,,,
6594,06/22/22 07:50:00 AM,21.951,258.3,,,,,
6595,06/22/22 08:00:00 AM,21.951,247.6,,,,,
6596,06/22/22 08:10:00 AM,22.046,247.6,,,,,
6597,06/22/22 08:20:00 AM,21.951,2238.9,,,,,
6598,06/22/22 08:30:00 AM,22.046,344.4,,,,,
6599,06/22/22 08:40:00 AM,21.951,699.7,,,,,
6600,06/22/22 08:50:00 AM,22.046,656.6,,,,,
6601,06/22/22 09:00:00 AM,22.142,312.2,,,,,
6602,06/22/22 09:10:00 AM,22.142,570.5,,,,,
6603,06/22/22 09:20:00 AM,22.142,387.5,,,,,
6604,06/22/22 09:30:00 AM,22.142,387.5,,,,,
6605,06/22/22 09:40:00 AM,22.238,1173.3,,,,,
6606,06/22/22 09:50:00 AM,22.238,1636.1,,,,,
6607,06/22/22 10:00:00 AM,22.142,613.5,,,,,
6608,06/22/22 10:10:00 AM,22.142,699.7,,,,,
6609,06/22/22 10:20:00 AM,22.238,2669.5,,,,,
6610,06/22/22 10:30:00 AM,22.142,893.4,,,,,
6611,06/22/22 10:40:00 AM,22.046,731.9,,,,,
6612,06/22/22 10:50:00 AM,22.142,839.6,,,,,
6613,06/22/22 11:00:00 AM,22.142,527.4,,,,,
6614,06/22/22 11:10:00 AM,22.142,355.2,,,,,
6615,06/22/22 11:20:00 AM,22.142,527.4,,,,,
6616,06/22/22 11:30:00 AM,22.046,7233.4,,,,,
6617,06/22/22 11:40:00 AM,22.142,958.0,,,,,
6618,06/22/22 11:50:00 AM,22.142,602.8,,,,,
6619,06/22/22 12:00:00 PM,22.238,828.8,,,,,
6620,06/22/22 12:10:00 PM,22.333,1377.8,,,,,
6621,06/22/22 12:20:00 PM,22.333,5511.1,,,,,
6622,06/22/22 12:30:00 PM,22.333,2755.6,,,,,
6623,06/22/22 12:40:00 PM,22.333,1377.8,,,,,
6624,06/22/22 12:50:00 PM,22.333,1194.8,,,,,
6625,06/22/22 01:00:00 PM,22.429,1377.8,,,,,
6626,06/22/22 01:10:00 PM,22.333,1248.6,,,,,
6627,06/22/22 01:20:00 PM,22.429,1011.8,,,,,
6628,06/22/22 01:30:00 PM,22.429,4994.5,,,,,
6629,06/22/22 01:40:00 PM,22.525,1377.8,,,,,
6630,06/22/22 01:50:00 PM,22.525,1194.8,,,,,
6631,06/22/22 02:00:00 PM,22.525,3788.9,,,,,
6632,06/22/22 02:10:00 PM,22.429,1044.1,,,,,
6633,06/22/22 02:20:00 PM,22.429,2325.0,,,,,
6634,06/22/22 02:30:00 PM,22.525,839.6,,,,,
6635,06/22/22 02:40:00 PM,22.525,2583.4,,,,,
6636,06/22/22 02:50:00 PM,22.525,1130.2,,,,,
6637,06/22/22 03:00:00 PM,22.525,1636.1,,,,,
6638,06/22/22 03:10:00 PM,22.525,1636.1,,,,,
6639,06/22/22 03:20:00 PM,22.621,1377.8,,,,,
6640,06/22/22 03:30:00 PM,22.621,1194.8,,,,,
6641,06/22/22 03:40:00 PM,22.621,1022.6,,,,,
6642,06/22/22 03:50:00 PM,22.621,1345.5,,,,,
6643,06/22/22 04:00:00 PM,22.621,1367.0,,,,,
6644,06/22/22 04:10:00 PM,22.621,1033.3,,,,,
6645,06/22/22 04:20:00 PM,22.525,1119.5,,,,,
6646,06/22/22 04:30:00 PM,22.429,419.8,,,,,
6647,06/22/22 04:40:00 PM,22.429,236.8,,,,,
6648,06/22/22 04:50:00 PM,22.429,183.0,,,,,
6649,06/22/22 05:00:00 PM,22.429,258.3,,,,,
6650,06/22/22 05:10:00 PM,22.333,43.1,,,,,
6651,06/22/22 05:20:00 PM,22.333,344.4,,,,,
6652,06/22/22 05:30:00 PM,22.238,258.3,,,,,
6653,06/22/22 05:40:00 PM,22.238,215.3,,,,,
6654,06/22/22 05:50:00 PM,22.238,139.9,,,,,
6655,06/22/22 06:00:00 PM,22.238,0.0,,,,,
6656,06/22/22 06:10:00 PM,22.238,10.8,,,,,
6657,06/22/22 06:20:00 PM,22.142,0.0,,,,,
6658,06/22/22 06:30:00 PM,22.142,0.0,,,,,
6659,06/22/22 06:40:00 PM,22.046,0.0,,,,,
6660,06/22/22 06:50:00 PM,22.142,0.0,,,,,
6661,06/22/22 07:00:00 PM,22.142,0.0,,,,,
6662,06/22/22 07:10:00 PM,22.142,0.0,,,,,
6663,06/22/22 07:20:00 PM,22.238,0.0,,,,,
6664,06/22/22 07:30:00 PM,22.238,0.0,,,,,
6665,06/22/22 07:40:00 PM,22.238,0.0,,,,,
6666,06/22/22 07:50:00 PM,22.238,0.0,,,,,
6667,06/22/22 08:00:00 PM,22.238,0.0,,,,,
6668,06/22/22 08:10:00 PM,22.142,0.0,,,,,
6669,06/22/22 08:20:00 PM,22.238,0.0,,,,,
6670,06/22/22 08:30:00 PM,22.142,0.0,,,,,
6671,06/22/22 08:40:00 PM,22.238,0.0,,,,,
6672,06/22/22 08:50:00 PM,22.142,0.0,,,,,
6673,06/22/22 09:00:00 PM,22.142,0.0,,,,,
6674,06/22/22 09:10:00 PM,22.142,0.0,,,,,
6675,06/22/22 09:20:00 PM,22.142,0.0,,,,,
6676,06/22/22 09:30:00 PM,22.142,0.0,,,,,
6677,06/22/22 09:40:00 PM,22.142,0.0,,,,,
6678,06/22/22 09:50:00 PM,22.142,0.0,,,,,
6679,06/22/22 10:00:00 PM,22.142,0.0,,,,,
6680,06/22/22 10:10:00 PM,22.142,0.0,,,,,
6681,06/22/22 10:20:00 PM,22.238,0.0,,,,,
6682,06/22/22 10:30:00 PM,22.142,0.0,,,,,
6683,06/22/22 10:40:00 PM,22.142,0.0,,,,,
6684,06/22/22 10:50:00 PM,22.142,0.0,,,,,
6685,06/22/22 11:00:00 PM,22.142,0.0,,,,,
6686,06/22/22 11:10:00 PM,22.142,0.0,,,,,
6687,06/22/22 11:20:00 PM,22.142,0.0,,,,,
6688,06/22/22 11:30:00 PM,22.142,0.0,,,,,
6689,06/22/22 11:40:00 PM,22.142,0.0,,,,,
6690,06/22/22 11:50:00 PM,22.142,0.0,,,,,
6691,06/23/22 12:00:00 AM,22.046,0.0,,,,,
6692,06/23/22 12:10:00 AM,22.046,0.0,,,,,
6693,06/23/22 12:20:00 AM,22.046,0.0,,,,,
6694,06/23/22 12:30:00 AM,22.046,0.0,,,,,
6695,06/23/22 12:40:00 AM,22.046,0.0,,,,,
6696,06/23/22 12:50:00 AM,22.046,0.0,,,,,
6697,06/23/22 01:00:00 AM,22.046,0.0,,,,,
6698,06/23/22 01:10:00 AM,22.046,0.0,,,,,
6699,06/23/22 01:20:00 AM,22.046,0.0,,,,,
6700,06/23/22 01:30:00 AM,22.046,0.0,,,,,
6701,06/23/22 01:40:00 AM,22.046,0.0,,,,,
6702,06/23/22 01:50:00 AM,22.046,0.0,,,,,
6703,06/23/22 02:00:00 AM,21.951,0.0,,,,,
6704,06/23/22 02:10:00 AM,21.951,0.0,,,,,
6705,06/23/22 02:20:00 AM,21.951,0.0,,,,,
6706,06/23/22 02:30:00 AM,21.951,0.0,,,,,
6707,06/23/22 02:40:00 AM,21.951,0.0,,,,,
6708,06/23/22 02:50:00 AM,21.951,0.0,,,,,
6709,06/23/22 03:00:00 AM,21.951,0.0,,,,,
6710,06/23/22 03:10:00 AM,21.951,0.0,,,,,
6711,06/23/22 03:20:00 AM,21.951,0.0,,,,,
6712,06/23/22 03:30:00 AM,21.951,0.0,,,,,
6713,06/23/22 03:40:00 AM,21.951,0.0,,,,,
6714,06/23/22 03:50:00 AM,21.951,0.0,,,,,
6715,06/23/22 04:00:00 AM,21.951,0.0,,,,,
6716,06/23/22 04:10:00 AM,21.951,0.0,,,,,
6717,06/23/22 04:20:00 AM,21.951,0.0,,,,,
6718,06/23/22 04:30:00 AM,21.951,0.0,,,,,
6719,06/23/22 04:40:00 AM,21.951,0.0,,,,,
6720,06/23/22 04:50:00 AM,21.951,0.0,,,,,
6721,06/23/22 05:00:00 AM,21.951,0.0,,,,,
6722,06/23/22 05:10:00 AM,21.951,0.0,,,,,
6723,06/23/22 05:20:00 AM,21.951,0.0,,,,,
6724,06/23/22 05:30:00 AM,21.951,0.0,,,,,
6725,06/23/22 05:40:00 AM,21.951,0.0,,,,,
6726,06/23/22 05:50:00 AM,21.951,0.0,,,,,
6727,06/23/22 06:00:00 AM,21.951,0.0,,,,,
6728,06/23/22 06:10:00 AM,21.951,0.0,,,,,
6729,06/23/22 06:20:00 AM,21.951,10.8,,,,,
6730,06/23/22 06:30:00 AM,21.951,32.3,,,,,
6731,06/23/22 06:40:00 AM,21.951,968.8,,,,,
6732,06/23/22 06:50:00 AM,21.951,1280.9,,,,,
6733,06/23/22 07:00:00 AM,22.046,150.7,,,,,
6734,06/23/22 07:10:00 AM,22.046,172.2,,,,,
6735,06/23/22 07:20:00 AM,22.046,139.9,,,,,
6736,06/23/22 07:30:00 AM,22.142,172.2,,,,,
6737,06/23/22 07:40:00 AM,22.046,1259.4,,,,,
6738,06/23/22 07:50:00 AM,22.046,150.7,,,,,
6739,06/23/22 08:00:00 AM,22.142,355.2,,,,,
6740,06/23/22 08:10:00 AM,22.046,258.3,,,,,
6741,06/23/22 08:20:00 AM,22.046,527.4,,,,,
6742,06/23/22 08:30:00 AM,22.046,204.5,,,,,
6743,06/23/22 08:40:00 AM,22.046,86.1,,,,,
6744,06/23/22 08:50:00 AM,21.951,452.1,,,,,
6745,06/23/22 09:00:00 AM,21.951,204.5,,,,,
6746,06/23/22 09:10:00 AM,21.951,333.7,,,,,
6747,06/23/22 09:20:00 AM,21.951,53.8,,,,,
6748,06/23/22 09:30:00 AM,21.951,409.0,,,,,
6749,06/23/22 09:40:00 AM,21.951,204.5,,,,,
6750,06/23/22 09:50:00 AM,22.046,322.9,,,,,
6751,06/23/22 10:00:00 AM,22.142,1054.9,,,,,
6752,06/23/22 10:10:00 AM,22.142,914.9,,,,,
6753,06/23/22 10:20:00 AM,22.142,731.9,,,,,
6754,06/23/22 10:30:00 AM,22.238,839.6,,,,,
6755,06/23/22 10:40:00 AM,22.238,1162.5,,,,,
6756,06/23/22 10:50:00 AM,22.333,807.3,,,,,
6757,06/23/22 11:00:00 AM,22.333,667.4,,,,,
6758,06/23/22 11:10:00 AM,22.238,979.5,,,,,
6759,06/23/22 11:20:00 AM,22.238,936.5,,,,,
6760,06/23/22 11:30:00 AM,22.238,979.5,,,,,
6761,06/23/22 11:40:00 AM,22.238,1001.0,,,,,
6762,06/23/22 11:50:00 AM,22.238,882.6,,,,,
6763,06/23/22 12:00:00 PM,22.333,828.8,,,,,
6764,06/23/22 12:10:00 PM,22.238,1162.5,,,,,
6765,06/23/22 12:20:00 PM,22.333,1550.0,,,,,
6766,06/23/22 12:30:00 PM,22.333,947.2,,,,,
6767,06/23/22 12:40:00 PM,22.333,871.9,,,,,
6768,06/23/22 12:50:00 PM,22.333,2152.8,,,,,
6769,06/23/22 01:00:00 PM,22.333,914.9,,,,,
6770,06/23/22 01:10:00 PM,22.333,3272.2,,,,,
6771,06/23/22 01:20:00 PM,22.333,1044.1,,,,,
6772,06/23/22 01:30:00 PM,22.429,4994.5,,,,,
6773,06/23/22 01:40:00 PM,22.333,1636.1,,,,,
6774,06/23/22 01:50:00 PM,22.429,882.6,,,,,
6775,06/23/22 02:00:00 PM,22.429,2755.6,,,,,
6776,06/23/22 02:10:00 PM,22.333,1550.0,,,,,
6777,06/23/22 02:20:00 PM,22.429,6544.5,,,,,
6778,06/23/22 02:30:00 PM,22.525,936.5,,,,,
6779,06/23/22 02:40:00 PM,22.429,1087.2,,,,,
6780,06/23/22 02:50:00 PM,22.333,538.2,,,,,
6781,06/23/22 03:00:00 PM,22.333,301.4,,,,,
6782,06/23/22 03:10:00 PM,22.333,290.6,,,,,
6783,06/23/22 03:20:00 PM,22.238,322.9,,,,,
6784,06/23/22 03:30:00 PM,22.333,333.7,,,,,
6785,06/23/22 03:40:00 PM,22.333,1334.7,,,,,
6786,06/23/22 03:50:00 PM,22.333,322.9,,,,,
6787,06/23/22 04:00:00 PM,22.333,1722.2,,,,,
6788,06/23/22 04:10:00 PM,22.333,322.9,,,,,
6789,06/23/22 04:20:00 PM,22.333,301.4,,,,,
6790,06/23/22 04:30:00 PM,22.333,161.5,,,,,
6791,06/23/22 04:40:00 PM,22.333,107.6,,,,,
6792,06/23/22 04:50:00 PM,22.333,75.3,,,,,
6793,06/23/22 05:00:00 PM,22.333,75.3,,,,,
6794,06/23/22 05:10:00 PM,22.333,150.7,,,,,
6795,06/23/22 05:20:00 PM,22.333,516.7,,,,,
6796,06/23/22 05:30:00 PM,22.333,549.0,,,,,
6797,06/23/22 05:40:00 PM,22.333,430.6,,,,,
6798,06/23/22 05:50:00 PM,22.333,32.3,,,,,
6799,06/23/22 06:00:00 PM,22.333,0.0,,,,,
6800,06/23/22 06:10:00 PM,22.333,0.0,,,,,
6801,06/23/22 06:20:00 PM,22.333,0.0,,,,,
6802,06/23/22 06:30:00 PM,22.333,0.0,,,,,
6803,06/23/22 06:40:00 PM,22.238,0.0,,,,,
6804,06/23/22 06:50:00 PM,22.333,0.0,,,,,
6805,06/23/22 07:00:00 PM,22.238,0.0,,,,,
6806,06/23/22 07:10:00 PM,22.238,0.0,,,,,
6807,06/23/22 07:20:00 PM,22.238,0.0,,,,,
6808,06/23/22 07:30:00 PM,22.238,0.0,,,,,
6809,06/23/22 07:40:00 PM,22.238,0.0,,,,,
6810,06/23/22 07:50:00 PM,22.238,0.0,,,,,
6811,06/23/22 08:00:00 PM,22.238,0.0,,,,,
6812,06/23/22 08:10:00 PM,22.238,0.0,,,,,
6813,06/23/22 08:20:00 PM,22.238,0.0,,,,,
6814,06/23/22 08:30:00 PM,22.238,0.0,,,,,
6815,06/23/22 08:40:00 PM,22.238,0.0,,,,,
6816,06/23/22 08:50:00 PM,22.142,0.0,,,,,
6817,06/23/22 09:00:00 PM,22.142,0.0,,,,,
6818,06/23/22 09:10:00 PM,22.142,0.0,,,,,
6819,06/23/22 09:20:00 PM,22.142,0.0,,,,,
6820,06/23/22 09:30:00 PM,22.142,0.0,,,,,
6821,06/23/22 09:40:00 PM,22.142,0.0,,,,,
6822,06/23/22 09:50:00 PM,22.142,0.0,,,,,
6823,06/23/22 10:00:00 PM,22.142,0.0,,,,,
6824,06/23/22 10:10:00 PM,22.142,0.0,,,,,
6825,06/23/22 10:20:00 PM,22.142,0.0,,,,,
6826,06/23/22 10:30:00 PM,22.142,0.0,,,,,
6827,06/23/22 10:40:00 PM,22.142,0.0,,,,,
6828,06/23/22 10:50:00 PM,22.142,0.0,,,,,
6829,06/23/22 11:00:00 PM,22.142,0.0,,,,,
6830,06/23/22 11:10:00 PM,22.142,0.0,,,,,
6831,06/23/22 11:20:00 PM,22.142,0.0,,,,,
6832,06/23/22 11:30:00 PM,22.142,0.0,,,,,
6833,06/23/22 11:40:00 PM,22.142,0.0,,,,,
6834,06/23/22 11:50:00 PM,22.142,0.0,,,,,
6835,06/24/22 12:00:00 AM,22.142,0.0,,,,,
6836,06/24/22 12:10:00 AM,22.142,0.0,,,,,
6837,06/24/22 12:20:00 AM,22.142,0.0,,,,,
6838,06/24/22 12:30:00 AM,22.046,0.0,,,,,
6839,06/24/22 12:40:00 AM,22.046,0.0,,,,,
6840,06/24/22 12:50:00 AM,22.046,0.0,,,,,
6841,06/24/22 01:00:00 AM,22.046,0.0,,,,,
6842,06/24/22 01:10:00 AM,22.046,0.0,,,,,
6843,06/24/22 01:20:00 AM,21.951,0.0,,,,,
6844,06/24/22 01:30:00 AM,21.951,0.0,,,,,
6845,06/24/22 01:40:00 AM,21.951,0.0,,,,,
6846,06/24/22 01:50:00 AM,21.951,0.0,,,,,
6847,06/24/22 02:00:00 AM,21.951,0.0,,,,,
6848,06/24/22 02:10:00 AM,21.951,0.0,,,,,
6849,06/24/22 02:20:00 AM,21.951,0.0,,,,,
6850,06/24/22 02:30:00 AM,21.951,0.0,,,,,
6851,06/24/22 02:40:00 AM,21.951,0.0,,,,,
6852,06/24/22 02:50:00 AM,21.855,0.0,,,,,
6853,06/24/22 03:00:00 AM,21.855,0.0,,,,,
6854,06/24/22 03:10:00 AM,21.855,0.0,,,,,
6855,06/24/22 03:20:00 AM,21.855,0.0,,,,,
6856,06/24/22 03:30:00 AM,21.855,0.0,,,,,
6857,06/24/22 03:40:00 AM,21.855,0.0,,,,,
6858,06/24/22 03:50:00 AM,21.855,0.0,,,,,
6859,06/24/22 04:00:00 AM,21.855,0.0,,,,,
6860,06/24/22 04:10:00 AM,21.855,0.0,,,,,
6861,06/24/22 04:20:00 AM,21.855,0.0,,,,,
6862,06/24/22 04:30:00 AM,21.855,0.0,,,,,
6863,06/24/22 04:40:00 AM,21.855,0.0,,,,,
6864,06/24/22 04:50:00 AM,21.855,0.0,,,,,
6865,06/24/22 05:00:00 AM,21.855,0.0,,,,,
6866,06/24/22 05:10:00 AM,21.855,0.0,,,,,
6867,06/24/22 05:20:00 AM,21.855,0.0,,,,,
6868,06/24/22 05:30:00 AM,21.855,0.0,,,,,
6869,06/24/22 05:40:00 AM,21.855,0.0,,,,,
6870,06/24/22 05:50:00 AM,21.855,0.0,,,,,
6871,06/24/22 06:00:00 AM,21.855,0.0,,,,,
6872,06/24/22 06:10:00 AM,21.855,43.1,,,,,
6873,06/24/22 06:20:00 AM,21.855,53.8,,,,,
6874,06/24/22 06:30:00 AM,21.855,193.8,,,,,
6875,06/24/22 06:40:00 AM,21.855,279.9,,,,,
6876,06/24/22 06:50:00 AM,21.855,269.1,,,,,
6877,06/24/22 07:00:00 AM,21.855,312.2,,,,,
6878,06/24/22 07:10:00 AM,21.855,430.6,,,,,
6879,06/24/22 07:20:00 AM,21.951,678.1,,,,,
6880,06/24/22 07:30:00 AM,21.951,667.4,,,,,
6881,06/24/22 07:40:00 AM,21.951,441.3,,,,,
6882,06/24/22 07:50:00 AM,21.951,1087.2,,,,,
6883,06/24/22 08:00:00 AM,21.951,2066.7,,,,,
